Uptime,Year,Month,Day,Hour,Minute,Second,Servo Position (deg),Scale Value (grams),MMA8451 Raw Count X,MMA8451 Raw Count Y,MMA8451 Raw Count Z,MMA8451 Acceleration X (m/s^2),MMA8451 Acceleration Y (m/s^2),MMA8451 Acceleration Z (m/s^2),MMA8451 Orientation,SABOT Switch 1,SABOT Switch 2,SABOT Switch 3,Phototransistor,NTC Thermistor,MS5607 Altitude (meters),MS5607 Temperature (Deg C),MS5607 Pressure (mBar),SHTC3 Temperature (Deg C),SHTC3 Humidity (%RH),LIS3MDL Raw Count X,LIS3MDL Raw Count Y,LIS3MDL Raw Count Z,LIS3MDL Field X (uTesla),LIS3MDL Field Y (uTesla),LIS3MDL Field Z (uTesla),LSM6DSL Acceleration X (g),LSM6DSL Acceleration Y (g),LSM6DSL Acceleration Z (g),LSM6DSL Gyro X (dps),LSM6DSL Gyro Y (dps),LSM6DSL Gyro Z (dps),USB Detect,Logical Battery Voltage (V),Logical Battery Shunt (mV),Logical Battery Current (mA),Servo Battery Voltage (V),Servo Battery Shunt (mV),Servo Battery Current (mA),COTS Battery Voltage (V),COTS Battery Shunt (mV),COTS Battery Current (mA),Log Count,Log Time (ms)
4923017,2000,1,3,19,33,26,115,8388.61,1022,169,-7,9.81,1.63,-0.11,5,0,0,0,1002,307,1526.88,42.45,860.88,41.79,10.1,-1922,6636,-8991,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0,1,4.07,4.72,47.1,0.02,4.7,-0.2,4.13,0.61,6.1,4639,168
1083514722,2000,1,3,19,33,26,115,8386.97,1020,168,-8,9.79,1.63,-0.07,5,0,0,0,1002,307,1527.51,42.45,860.82,41.79,10.15,-1922,6636,-19970,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.07,4.72,47.6,0.02,4.71,-0.4,4.13,0.61,6.1,4640,213
4923498,2000,1,3,19,33,26,115,8388.61,1021,168,-9,9.76,1.6,-0.02,5,0,0,0,1002,307,1527.13,42.45,860.86,41.77,10.13,-4226,6456,-24591,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0,1,4.08,,47.5,0.01,4.68,-0.3,4.14,0.61,6.1,4641,213
4923760,2000,1,3,19,33,27,115,8388.61,1022,173,-13,9.72,1.64,-0.04,5,0,0,0,1002,307,1527.37,42.46,860.84,41.77,10.13,-3458,6455,-24591,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.76,47.1,0.02,4.69,-0.3,4.14,0.64,5.9,4642,170
4923979,2000,1,3,19,33,27,115,8388.61,1022,167,-7,9.79,1.61,-0.03,5,0,0,0,1002,307,1527.25,42.46,860.85,41.77,10.13,-4226,6456,-24591,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0.06,1,4.07,4.71,47.2,0.02,4.71,-0.1,4.13,0.64,6.1,4643,170
4924198,2000,1,3,19,33,27,115,8382.05,1007,261,16,10.14,2.35,0.11,5,0,0,0,1002,307,1527.41,42.46,860.84,41.8,10.14,-1410,6542,14839,-422.32,0.48,0,0.19,0.99,0.06,-3.05,1.1,0.06,1,4.07,4.68,47.3,0.02,4.73,-0.4,4.12,15.67,124.8,4644,213
4924461,2000,1,3,19,33,27,115,8388.61,993,86,9,10.17,2.63,0.18,5,0,0,0,1002,307,1527.67,42.46,860.82,41.79,10.14,-2178,6594,9977,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.07,4.74,47.7,0.02,4.69,-0.4,4.09,7.11,102.4,4645,170
4925886,2000,1,3,19,33,29,83,8388.4,1017,166,-12,9.79,1.62,-0.07,5,0,0,0,1002,308,1527.73,42.43,860.8,41.79,10.07,-32768,0,-10684,243.64,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.07,4.69,47.4,0.02,4.73,-0.1,4.13,0.62,6,4646,213
4926150,2000,1,3,19,33,29,83,8388.61,1022,171,-7,9.78,1.59,-0.1,5,0,0,0,1002,307,1527.72,42.46,860.81,41.8,10.05,-1154,6591,-8259,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.08,4.72,47,0.02,4.68,-0.3,4.12,20.36,148.7,4647,168
4926369,2000,1,3,19,33,29,83,8283.75,984,84,-40,9.44,0.7,-0.26,5,0,0,0,1002,307,1527.63,42.47,860.82,41.79,10.06,-1922,6636,-24891,-422.32,0.48,0,0.19,1,0.05,-3.05,1.16,0.12,1,4.08,4.72,47,0.02,4.74,-0.3,4.12,14.48,77.6,4648,211
4926631,2000,1,3,19,33,29,83,8388.61,1026,281,20,9.96,2.15,0.03,5,0,0,0,1002,307,1527.53,42.47,860.83,41.79,10.03,-1922,6636,-16205,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0,1,4.07,4.68,47.3,0.02,4.73,-0.2,4.13,0.55,5.5,4649,213
4926894,2000,1,3,19,33,30,83,8387.78,1023,167,-6,9.77,1.61,-0.03,5,0,0,0,1002,307,1527.03,42.47,860.88,41.8,10.01,-642,6425,30374,-422.32,0.48,,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.08,4.7,47.2,0.02,4.68,-0.1,4.13,0.54,5.4,4650,258
4927201,2000,1,3,19,33,30,83,8388.61,1021,168,-14,9.76,1.63,-0.08,5,0,0,0,1002,307,1528.04,42.48,860.79,41.8,10,-1410,6542,26780,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.07,4.74,47.1,0.02,4.7,-0.3,4.1,7.83,145.4,4651,168
4927418,2000,1,3,19,33,30,83,8388.61,995,94,-21,10.14,2.62,0.17,5,0,0,0,1002,307,1527.74,42.49,860.82,41.8,10,-1154,6591,-12646,-422.32,0.48,0,0.19,0.99,0.05,-2.99,1.1,0.06,1,4.07,4.71,47.1,0.02,4.73,-0.2,4.12,15.69,125.1,4652,170
4927637,2000,1,3,19,33,30,83,8388.61,991,85,-23,10.2,2.63,0.25,5,0,0,0,1002,307,1527.82,42.5,860.82,41.8,9.95,-642,6425,-1409,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.12,1,4.08,4.68,47.6,0.01,4.71,-0.1,4.09,6.19,126.3,4653,168
4927856,2000,1,2,19,33,31,83,8388.4,1024,169,-11,9.78,1.64,-0.03,5,0,0,0,1002,307,1527.88,42.49,860.81,41.81,9.94,-386,6474,17271,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.07,4.73,47.3,0.02,4.74,-0.3,4.13,0.57,5.5,4654,213
4928118,2000,1,3,19,33,31,83,8388.61,1020,173,-10,9.77,1.63,-0.07,5,0,0,0,1002,307,1527.65,42.5,860.83,41.81,9.92,-386,6474,19562,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.08,4.71,,0.01,4.71,-0.3,4.13,0.56,5.2,4655,170
4928337,2000,1,3,19,33,31,83,8388.61,1074,279,-1,9.39,0.66,-0.35,5,0,0,0,1002,307,1527.59,42.5,860.84,41.8,9.92,-1154,6591,19562,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.08,4.68,47.6,0.02,4.71,-0.5,4.11,14.43,179.4,4656,170
4928557,2000,1,3,19,33,31,83,8388.6,1008,134,-16,9.76,1.42,0.03,5,0,0,0,1002,307,1527.51,42.5,860.84,41.81,9.93,-386,6474,-11152,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0.06,1,4.08,4.71,47.2,0.01,4.74,-0.3,4.1,11.33,148.4,4657,258
4928864,2000,1,3,19,33,32,83,8387.79,1024,167,-8,9.76,1.62,-0.07,5,0,0,0,1002,306,1527.76,42.5,860.82,41.8,9.93,-642,6425,-18830,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.07,4.7,47.4,0.02,4.72,-0.1,4.13,0.55,5.6,4658,258
4929171,2000,1,3,19,33,32,83,8388.6,1023,164,22,10,2.1,0.07,5,0,0,0,1002,306,,42.5,860.82,41.8,9.95,-1154,6591,-26499,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.73,47.7,0.01,4.71,0,4.09,6.11,92.9,4659,258
4929478,2000,1,3,19,33,32,83,8388.61,1005,128,-21,9.74,1.37,-0.08,5,0,0,0,1002,306,1527.5,42.51,860.85,41.81,9.95,-130,6523,-26499,-422.32,0.48,0,0.19,1,0.05,-3.11,1.16,0.12,1,4.07,4.72,47.1,0.01,4.75,0,4.11,16.66,198.9,4660,213
4929740,2000,1,3,19,33,32,83,8388.61,1021,173,-15,9.77,1.6,-0.12,5,0,0,0,1002,306,1527.65,42.51,860.84,41.81,9.95,383,6418,-1409,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.08,4.72,47.3,0.01,4.73,-0.2,4.13,0.53,5.5,4661,215
4930004,2000,1,3,19,33,33,83,8375.5,1024,165,-4,9.75,1.64,-0.08,5,0,0,0,1002,306,1527.07,42.52,860.9,41.81,9.95,-130,6523,-1409,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.07,4.69,47.4,0.02,4.7,-0.4,4.13,0.53,5.6,4662,168
4930224,2000,1,3,19,33,33,83,8388.61,1022,169,-3,9.8,1.63,-0.06,5,0,0,0,1002,306,1527.74,42.53,860.84,41.81,9.97,383,6418,11148,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.07,4.71,47.4,0.02,4.72,-0.1,4.13,20.02,173.2,4663,166
4930441,2000,1,3,19,33,33,83,8388.61,1065,270,17,9.63,1.32,-0.34,5,0,0,0,1002,306,1528.01,42.53,860.81,41.84,9.94,2943,6601,8565,-422.32,0.48,0,,0.99,0.06,-3.05,1.1,0,1,4.07,4.7,47.4,0.02,4.69,-0.2,4.09,2.74,50.3,4664,168
4930660,2000,1,3,19,33,33,83,8388.61,1065,278,27,9.72,1.6,-0.18,5,0,0,0,1002,306,1527.43,42.53,860.87,41.82,9.97,639,6465,-4216,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.07,4.73,47,0.02,4.7,0.1,4.12,19.31,187.8,4665,168
4930877,2000,1,3,19,33,34,83,8388.2,1024,168,-3,9.82,1.59,-0.09,5,0,0,0,1002,306,1527.57,42.53,860.85,41.82,9.98,1407,6614,5520,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.08,4.71,47.8,0.02,4.7,-0.1,4.13,0.56,5.6,4666,213
4931141,2000,1,3,19,33,34,83,8388.61,1019,166,1,9.79,1.64,-0.07,5,0,0,0,1002,306,1527.63,42.54,860.85,41.82,9.97,639,6465,-4216,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.12,1,4.08,4.71,47.2,0.01,4.7,-0.3,4.13,0.53,5.5,4667,168
4931360,2000,1,3,19,33,2,16,8388.58,1055,253,8,9.58,1.09,-0.34,5,0,0,0,1002,306,1527.94,42.53,860.82,41.83,9.97,1919,6580,11148,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.76,47.1,0.02,4.7,-0.1,4.11,13.82,173,4668,213
4931622,2000,1,3,19,33,34,83,8388.2,1038,218,5,10.27,2.67,-0.11,5,0,0,0,1002,306,1528.19,42.53,860.8,41.81,9.99,383,6418,-11884,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.07,4.71,47.6,,4.72,-0.1,4.12,19.24,161.5,4669,213
4931887,2000,1,3,19,33,35,83,7969.18,1016,173,-12,9.76,1.63,-0.15,5,0,0,0,1002,306,1527.65,42.54,860.85,41.81,9.98,-130,6523,5520,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.07,4.71,47.2,0.02,4.77,-0.2,4.13,0.61,5.9,4670,209
4932147,2000,1,3,19,33,35,83,8387.79,1024,166,-4,9.78,1.61,-0.08,5,0,0,0,1002,306,1527.71,42.54,860.84,41.82,10,1407,6614,-12646,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.07,4.7,47.7,0.02,4.72,-0.3,4.13,0.6,5.8,4671,256
4932452,2000,1,3,19,33,35,83,8388.61,1021,169,-7,9.76,1.63,-0.02,5,0,0,0,1002,306,1527.65,42.55,860.85,41.85,10.01,3455,6511,-7775,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.07,4.69,47.8,0.02,4.71,-0.1,4.13,0.62,6.3,4672,170
4932671,2000,1,3,19,33,35,83,8388.6,1017,172,-1,9.76,1.63,-0.03,5,0,0,0,1002,306,1527.74,,860.84,41.81,9.99,-130,6523,-19562,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.07,4.69,47.9,0.02,4.76,-0.2,4.13,0.58,6,4673,213
4932935,2000,1,3,19,33,36,83,8387.79,1024,166,-6,9.78,1.66,-0.09,5,0,0,0,1002,306,1528.04,42.54,860.82,41.81,9.96,383,6418,26497,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0,1,4.07,4.73,47.1,0.02,4.73,0,4.13,0.62,6,4674,256
4933242,2000,1,3,19,33,36,83,8388.61,1023,168,-9,9.78,1.59,-0.06,5,0,0,0,1002,306,1527.59,42.55,860.86,41.82,9.97,639,6465,-4216,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.07,4.72,47.4,0.02,4.73,-0.1,4.13,0.71,6.8,4675,168
4933462,2000,1,3,19,33,36,83,8388.58,1021,170,-11,9.8,1.61,-0.09,5,0,0,0,1002,306,1528.01,42.55,860.82,41.82,9.96,1407,6614,-28028,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.08,4.71,47.1,0.02,4.69,-0.2,4.13,0.61,6.1,4676,213
4933724,2000,1,3,19,33,36,83,8388.61,1019,172,-2,9.76,1.66,-0.03,5,0,0,0,1002,306,1528.2,42.55,860.81,41.83,9.97,2175,6554,11148,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0,1,4.07,4.7,46.9,0.01,4.75,-0.4,4.13,0.6,6,4677,213
4933988,2000,1,3,19,33,37,83,8375.5,1022,167,-13,9.76,1.66,-0.14,5,0,0,0,1002,306,1528.14,42.56,860.81,41.83,9.93,2175,6554,-6799,-422.32,0.48,0,0.19,,0.05,-3.05,1.16,0.06,1,4.07,4.7,47.4,0.02,4.72,-0.3,4.13,0.61,6.2,4678,168
4934205,2000,1,3,19,33,37,83,8388.61,1021,170,-8,9.8,1.62,-0.08,5,0,0,0,1002,306,1528.07,42.56,860.82,41.82,9.93,639,6465,-18065,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.08,4.74,47.5,0.01,4.73,-0.1,4.13,0.62,6,4679,168
4934422,2000,1,3,19,33,37,83,8388.61,1019,166,-10,9.75,1.62,-0.07,5,0,0,0,1002,306,1527.8,42.57,860.09,41.86,9.91,5247,6564,-22943,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.08,4.65,47.6,0.01,4.74,-0.3,4.13,0.6,6,4680,170
4934641,2000,1,3,19,33,37,83,8388.61,1024,167,-14,9.77,1.67,-0.12,5,0,0,0,1002,306,1528.1,42.57,860.82,41.85,9.91,3711,6460,25189,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.07,4.69,47.8,0.02,4.72,-0.2,4.13,0.63,6,4681,213
4934905,2000,1,3,19,33,38,83,4.72,1020,167,-4,9.79,1.59,-0.06,5,0,0,0,1002,306,1527.97,42.57,860.84,41.83,9.9,1919,6580,-30374,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.73,47.4,0.01,4.74,0.1,4.13,0.67,6.6,4682,168
4935122,2000,1,3,19,33,38,83,8388.61,1019,167,-8,9.79,1.62,-0.1,5,0,0,0,1002,306,1527.77,42.58,860.86,41.84,9.88,2687,6648,21072,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.07,4.69,47.3,0.01,,-0.4,4.13,0.68,7,4683,170
4935342,2000,1,3,19,33,38,83,8382.05,1022,168,-7,9.77,1.61,-0.06,5,0,0,0,1002,306,1527.61,42.58,860.87,41.83,9.89,2175,6554,-27052,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.07,4.71,47.3,0.02,4.71,-0.1,4.13,0.72,6.7,4684,213
4935606,2000,1,3,19,33,38,83,8388.61,1021,168,-5,9.77,1.58,-0.1,5,0,0,0,1002,306,1527.89,42.58,860.85,41.85,9.89,3455,6511,-27052,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.07,4.68,47.5,0.02,4.71,-0.4,4.13,0.68,7.1,4685,168
4935823,2000,1,3,19,33,39,83,8388.61,1025,169,-5,9.71,1.64,-0.05,5,0,0,0,1002,306,1528.21,42.59,860.82,41.85,9.87,3711,6460,-22456,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.08,4.73,47.4,0.01,4.72,-0.2,4.13,0.7,6.8,4686,170
4936042,2000,1,3,19,33,39,83,8375.5,1020,168,-8,9.75,1.64,-0.09,5,0,0,0,1002,306,1528.14,42.58,,41.82,9.87,1151,6631,-7099,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.07,4.76,46.8,0.02,4.75,-0.3,4.13,0.7,7,4687,213
4936306,2000,1,3,19,33,39,83,8388.61,1024,171,-4,9.75,1.63,-0.09,5,0,0,0,1002,306,1528.26,42.58,860.81,41.84,9.87,2687,6648,-26295,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.73,47,0.01,4.7,-0.4,4.13,0.71,6.9,4688,213
4936568,2000,1,3,19,33,39,83,8375.5,1024,167,-2,9.79,1.64,-0.04,5,0,0,0,1002,306,1528.19,42.59,860.82,41.85,9.86,3967,6413,-10940,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0,1,4.07,4.69,47.4,0.02,4.74,-0.2,4.13,0.66,6.5,4689,170
4936787,2000,1,3,19,33,40,83,8388.61,1020,163,-12,9.79,1.61,-0.11,5,0,0,0,1002,306,1528.02,42.59,860.84,41.86,9.86,5247,6564,4416,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.12,1,4.07,4.72,46.9,0.01,4.75,-0.1,4.13,0.71,7.2,4690,166
4937005,2000,1,3,19,33,40,83,8388.61,1019,171,-7,9.77,1.65,-0.08,5,0,0,0,1002,306,1528.13,42.6,860.83,41.86,9.85,5247,6564,-27588,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.07,4.71,47,0.02,4.74,0,4.13,0.68,7.1,4691,167
4937224,2000,1,3,19,33,40,83,8388.61,1025,167,-3,9.79,1.63,-0.01,5,0,0,0,1002,306,1528.28,42.59,860.82,41.88,9.86,6271,6617,29506,-422.32,0.48,0,0.19,0.99,,-3.05,1.16,0.06,1,4.07,4.68,47.3,0.01,4.73,-0.1,4.13,0.67,6.8,4692,213
4937486,2000,1,3,19,33,40,83,8388.2,1020,169,-11,9.74,1.62,-0.06,5,0,0,0,1002,306,1528.32,42.59,860.81,41.89,9.86,7807,6527,29506,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.07,4.7,47.3,0.02,4.73,-0.2,4.13,0.65,6.3,4693,213
4937750,2000,1,3,19,33,40,83,8388.61,1022,172,-11,9.81,1.62,-0.02,5,0,0,0,1002,306,1528.19,42.6,860.83,41.84,9.85,2943,6601,-23235,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.08,4.69,47.2,0.02,4.73,-0.3,4.13,0.74,7.3,4694,166
4937965,2000,1,3,19,33,41,83,8388.61,1015,170,-5,9.73,1.65,-0.15,5,0,0,0,1002,305,1527.82,42.61,860.86,41.86,9.82,5247,6564,8745,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.08,4.73,47.7,0.02,4.75,0,4.13,0.68,6.5,4695,170
4939390,2000,1,3,19,33,42,115,8388.6,1020,129,-10,9.77,1.62,-0.09,5,0,0,0,1002,305,1528.02,42.57,860.83,41.86,9.83,5247,6564,16427,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.08,4.72,47.1,0.02,4.72,-0.2,4.13,0.73,7,4696,205
4939646,2000,1,3,19,33,42,115,8388.61,1020,169,-4,9.78,1.62,-0.11,5,0,0,0,1002,305,1528.31,42.59,860.81,41.86,9.84,4735,6402,-17869,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.08,4.73,46.9,0.02,4.72,,4.13,0.62,6.7,4697,213
4939909,2000,1,3,19,33,43,115,8385.33,1021,170,-7,9.76,1.62,-0.06,5,0,0,0,1002,305,1527.99,42.6,860.84,41.85,9.86,3967,6413,8257,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.08,4.76,47.7,0.01,4.76,-0.6,4.13,0.63,6.4,4698,258
4940216,2000,1,3,19,33,43,115,8388.61,1020,172,-3,9.81,1.61,-0.06,5,0,0,0,1002,305,1528.16,42.61,860.83,41.84,9.86,2943,6601,16963,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.07,4.73,47.7,0.02,4.77,-0.1,4.13,0.68,6.9,4699,213
4940480,2000,1,3,19,33,43,115,8388.61,1020,171,-7,9.77,1.6,-0.05,5,0,0,0,1002,305,1528.45,42.62,860.81,41.88,9.84,6783,6587,11572,-422.32,0.48,0,0.19,0.99,0.05,-2.99,1.1,0.06,1,4.08,4.69,47.8,0.02,4.73,0,4.13,0.72,7,4700,168
4940699,2000,1,3,19,33,43,115,8388.61,1021,170,-12,9.78,1.62,-0.09,5,0,0,0,1002,305,1527.91,42.62,860.86,,9.84,7551,6444,11572,-422.32,0.48,0,0.19,1,0.05,-3.11,1.1,0.06,1,4.07,4.73,47.5,0.02,4.75,-0.1,4.13,0.65,6.7,4701,213
4940961,2000,1,3,19,33,44,115,8385.33,1020,166,-11,9.78,1.59,-0.04,5,0,0,0,1002,306,1527.51,42.62,860.9,41.87,9.87,5503,6549,-22456,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.07,4.74,47,0.02,4.72,-0.3,4.13,0.7,6.8,4702,258
4941268,2000,1,3,19,33,44,115,8388.61,1023,171,-4,9.82,1.61,-0.1,5,0,0,0,1002,306,1528.5,42.62,860.81,41.89,9.83,8063,6478,16427,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.07,4.73,47,0.01,4.72,-0.2,4.13,0.68,6.9,4703,168
4941488,2000,1,3,19,33,44,115,8388.61,1022,169,-4,9.75,1.63,-0.06,5,0,0,0,1002,306,1528.28,42.63,860.83,41.88,9.83,6271,6617,16427,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.08,4.68,47.1,0.01,4.74,-0.1,4.13,0.73,7.4,4704,168
4941707,2000,1,3,19,33,44,115,8388.61,1023,168,-11,9.8,1.62,-0.08,5,0,0,0,1002,306,1528.26,42.64,860.84,41.89,9.82,8063,6478,24357,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0.06,1,4.08,4.68,47.7,0.01,4.72,-0.1,4.13,0.63,6.4,4705,168
4941926,2000,1,3,19,33,45,115,8382.05,1022,169,-9,9.77,1.61,-0.05,5,0,0,0,1002,306,1528.14,42.63,860.84,41.87,9.85,5503,6549,24889,-422.32,0.48,0,0.19,0.99,0.05,,1.16,0.12,1,4.08,4.72,47.1,0.02,4.69,-0.4,4.13,0.61,6.5,4706,256
4942233,2000,1,3,19,33,45,115,8388.61,1020,170,-6,9.79,1.62,-0.11,5,0,0,0,1002,306,1528.47,42.64,860.82,41.88,9.8,6783,6587,-10728,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.07,4.73,47.3,0.02,4.7,-0.3,4.13,0.71,7,4707,168
4942450,2000,1,3,19,33,45,115,8388.61,1018,170,-11,9.77,1.63,-0.08,5,0,0,0,1002,306,1528.35,42.64,860.83,41.89,9.78,7807,6527,20748,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.07,4.73,47.3,0.01,4.71,-0.4,4.13,0.71,7,4708,170
4942669,2000,1,3,19,33,45,115,8375.5,1023,169,-8,9.8,1.63,-0.1,5,0,0,0,1002,306,1528.36,42.64,860.83,41.88,9.78,7039,6538,13070,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.07,4.7,47.4,0.01,4.74,-0.1,4.13,0.66,6.5,4709,213
4942934,2000,1,3,19,33,46,115,8388.61,1021,170,-8,9.77,1.63,-0.05,5,0,0,0,1002,306,1528.39,42.64,860.83,41.89,9.74,7551,6188,27633,-422.32,0.48,0,0.19,1,0.05,-3.05,1.22,0,1,4.07,4.72,47.2,0.01,4.73,0,4.13,0.65,6.9,4710,213
4943196,2000,1,3,19,33,46,115,8382.05,1022,169,-8,9.78,1.66,-0.09,5,0,0,0,1002,306,1528.84,42.64,860.79,41.92,9.77,10367,6428,-30202,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.08,4.72,47.3,0.02,4.73,-0.1,,0.67,7.3,4711,213
4943458,2000,1,3,19,33,46,115,8388.61,1020,167,-9,9.76,1.64,-0.06,5,0,0,0,1002,306,1528.44,42.64,860.82,41.91,9.73,9599,6224,14319,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.08,4.73,47.4,0.01,4.73,-0.4,4.13,0.71,7.3,4712,213
4943722,2000,1,3,19,33,46,115,8388.61,1020,169,-11,9.77,1.62,-0.11,5,0,0,0,1002,306,1528.47,42.64,860.82,41.88,9.74,6783,6331,27633,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.09,0.06,1,4.07,4.73,47.4,0.02,4.71,-0.1,4.13,0.7,6.6,4713,256
4944029,2000,1,3,19,33,47,115,8388.61,1018,168,-6,9.84,1.61,-0.03,5,0,0,0,1002,306,1528.56,42.65,860.81,41.9,9.72,8575,6292,19171,-422.32,0.48,0,0.19,1,0.05,-3.05,1.16,0.06,1,4.08,4.73,47.3,0.02,4.72,-0.4,4.13,0.68,7.1,4714,213
4944291,2000,1,3,19,33,47,115,8388.61,1020,168,-7,9.76,1.6,-0.08,5,0,0,0,1002,306,1528.5,42.66,860.83,41.93,9.77,11903,6330,10465,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.07,4.73,47.1,0.02,4.7,-0.3,4.13,0.7,6.8,4715,170
4944510,2000,1,3,19,33,47,115,8388.61,1015,167,-10,9.8,1.61,-0.09,5,0,0,0,1002,306,1528.6,42.66,860.82,41.89,9.69,7807,6271,-16686,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.08,4.7,47.2,0.02,4.74,-0.3,4.13,0.69,7.2,4716,170
4944730,2000,1,3,19,33,47,115,8386.97,1027,169,-6,,1.63,-0.1,5,0,0,0,1002,306,1528.35,42.66,860.84,41.89,9.68,7807,6271,-7476,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0,1,4.08,4.73,47.1,0.02,4.68,-0.3,4.13,0.67,6.7,4717,213
4944992,2000,1,3,19,33,48,115,8388.61,1057,265,7,9.42,0.66,-0.32,5,0,0,0,1002,306,1528.97,42.66,860.79,41.89,9.68,8063,6222,17610,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.08,4.73,47.5,0.02,4.7,-0.1,4.1,9.38,128.2,4718,170
