# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
32.8725197,502.9389601,-9.63829,0.0107251,9.6397461,0.3491203,-32.29998,0.0344935,32.2999984,179.9388132,4.2999508,0.3489555,42.7033303,-77.1921253,9.7998225,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0288152,563060.8403661,0,11.6224232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012223,NaN,NaN,NaN,NaN,4.1324086,5.9145636,856.4354744,334.8831255,0.5,0.4122806
33.3725197,498.123326,-9.6242467,0.0280865,9.6312646,0.7672677,-34.3541112,0.0342749,34.3541283,179.9428364,3.916574,0.7667535,42.7033303,-77.1921504,9.7998374,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0288667,562789.2053261,0,11.6709828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012084,NaN,NaN,NaN,NaN,3.5489699,5.9458968,856.9482359,334.9021134,0.5,0.4124809
33.8261329,493.7556133,-9.6331841,-0.0197026,9.6348367,0.3350505,-36.1651321,0.0340848,36.1651482,179.9460001,4.0682944,0.3344707,42.7033303,-77.1921726,9.7998522,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0287528,563221.4652558,0,11.5860119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001179,NaN,NaN,NaN,NaN,4.2467422,5.9771984,857.4604813,334.9210822,0.4536132,0.4126514
34.3261329,488.9399272,-9.6295604,0.0072473,9.6319981,0.4472297,-38.2551757,0.0338825,38.2551907,179.9492533,4.2918798,0.4471709,42.7033303,-77.1921982,9.7998656,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0287911,563258.1181127,0,11.623226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011908,NaN,NaN,NaN,NaN,4.5085684,6.0055885,857.9250807,334.9382866,0.5,0.4128846
34.8261329,484.1245932,-9.6317752,-0.0044297,9.6320473,0.1520018,-40.3821234,0.0336798,40.3821375,179.9522138,4.2159112,0.1519373,42.7033303,-77.1922242,9.7998804,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.028752,563484.2643913,0,11.5986453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001207,NaN,NaN,NaN,NaN,4.1435232,6.0368905,858.4373317,334.9572556,0.5,0.4131288
35.3261329,479.3091605,-9.6299558,0.0036389,9.629956,0.0043365,-42.4903738,0.033475,42.490387,179.954861,4.2170905,0.0023587,42.7033303,-77.19225,9.7998952,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0287536,563585.0319153,0,11.6068502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012015,NaN,NaN,NaN,NaN,4.2192428,6.0681901,858.9495452,334.9762232,0.5,0.4133656
35.8261329,474.4947665,-9.62762,0.0046715,9.6276213,0.0131641,-44.5973807,0.0332702,44.5973931,179.9572567,4.2109368,0.0123073,42.7033303,-77.1922758,9.79991,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0287466,563671.3493558,0,11.6080971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012014,NaN,NaN,NaN,NaN,4.2060155,6.0994905,859.4617692,334.9951912,0.5,0.4135962
36.3261329,469.6861408,-9.6068831,0.0414737,9.61554,0.8559451,-46.5959816,0.0330656,46.5959933,179.9593416,3.783467,0.8549397,42.7033303,-77.1923002,9.7999248,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0288459,563186.549394,0,11.6954632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012007,NaN,NaN,NaN,NaN,3.3755395,6.130784,859.9738827,335.0141551,0.5,0.4138352
36.7549052,465.564403,-9.6188817,-0.0279834,9.6204261,0.3103741,-48.2466417,0.0328942,48.2466529,179.9609361,3.9160048,0.30911,42.7033303,-77.1923204,9.7999396,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0286889,563695.0060692,0,11.575342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011681,NaN,NaN,NaN,NaN,4.0883802,6.1620401,860.4853827,335.0330963,0.4287723,0.4140122
37.2549052,460.7562851,-9.6135899,0.0105834,9.6171509,0.5426078,-50.2724572,0.0327002,50.2724678,179.9627314,4.1872571,0.5425046,42.7033303,-77.1923452,9.7999523,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0287529,563693.4836371,0,11.6329918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011785,NaN,NaN,NaN,NaN,4.4489448,6.1888314,860.9238174,335.0493318,0.5,0.4142125
37.7549052,455.9481837,-9.6188157,-0.0104516,9.6188236,0.0256663,-52.369016,0.0325049,52.3690261,179.9644371,4.1989781,0.0234419,42.7033303,-77.1923709,9.7999671,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0286915,564013.5540222,0,11.5902912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011977,NaN,NaN,NaN,NaN,4.2112906,6.2200841,861.4352633,335.068271,0.5,0.4143927
38.2549052,451.140462,-9.612071,0.0134895,9.6141131,0.4107387,-54.5198196,0.0323054,54.5198292,179.9660497,4.4042366,0.4105171,42.7033303,-77.1923972,9.7999819,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0287306,563959.1635245,0,11.6288306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001199,NaN,NaN,NaN,NaN,4.6023812,6.2513368,861.9467075,335.0872101,0.5,0.4145554
38.7549052,446.3339199,-9.6140974,-0.0040529,9.6141201,0.0456016,-56.7162603,0.0321013,56.7162694,179.9675707,4.381526,0.0454212,42.7033303,-77.1924241,9.7999967,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.028684,564181.2747528,0,11.5979577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001214,NaN,NaN,NaN,NaN,4.3606767,6.282587,862.4581113,335.1061477,0.5,0.4147144
39.2549052,441.5296209,-9.6030987,0.0219975,9.6071569,0.5855741,-58.8338782,0.0318926,58.8338868,179.9689411,4.0889456,0.5851608,42.7033303,-77.19245,9.8000115,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0287388,563994.0476241,0,11.649251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012124,NaN,NaN,NaN,NaN,3.809733,6.3138295,862.9693896,335.1250807,0.5,0.4149137
39.7549052,436.7269636,-9.6075304,-0.0088634,9.6085351,0.2870111,-60.9142103,0.0316858,60.9142185,179.9701965,4.2323827,0.2868742,42.7033303,-77.1924755,9.8000262,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.028666,564296.17154,0,11.5972287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011895,NaN,NaN,NaN,NaN,4.3713317,6.3450575,863.4804293,335.1440048,0.5,0.4151204
40.2549052,431.9233786,-9.6068097,0.0014415,9.6070009,0.1241342,-63.0459174,0.0314815,63.0459252,179.9713898,4.2944457,0.1241258,42.7033303,-77.1925015,9.800041,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0286676,564427.0763932,0,11.6053643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012005,NaN,NaN,NaN,NaN,4.3550673,6.3762747,863.9912944,335.1629225,0.5,0.4153683
40.7549052,427.1210237,-9.6026099,0.0083996,9.6036833,0.297474,-65.2303096,0.031276,65.2303171,179.9725284,4.4431234,0.2973554,42.7033303,-77.1925283,9.8000558,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0286747,564453.0329886,0,11.618039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012051,NaN,NaN,NaN,NaN,4.58671,6.407498,864.5022581,335.1818438,0.5,0.4155927
41.2549052,422.3198384,-9.6021315,0.0009566,9.6023625,0.1367058,-67.4689591,0.0310674,67.4689662,179.9736171,4.5114746,0.1367025,42.7033303,-77.1925557,9.8000706,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0286502,564596.088278,0,11.6049982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012161,NaN,NaN,NaN,NaN,4.5780732,6.4387133,865.013091,335.2007603,0.5,0.4158295
41.7549052,417.5201998,-9.5964229,0.0114173,9.5982438,0.3886028,-69.7732508,0.0308546,69.7732576,179.9746631,4.7056921,0.388435,42.7033303,-77.1925839,9.8000853,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0286669,564574.3585727,0,11.6253956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012214,NaN,NaN,NaN,NaN,4.8926466,6.4699211,865.5237995,335.2196722,0.5,0.4160076
42.2549052,412.722915,-9.5927161,0.0074136,9.5952322,0.4571268,-72.1832301,0.0306365,72.1832366,179.9756821,4.9342254,0.4570666,42.7033303,-77.1926134,9.8001001,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0286569,564617.4141564,0,11.6241598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012364,NaN,NaN,NaN,NaN,5.1539505,6.5011187,866.0343435,335.2385779,0.5,0.4162491
42.7184775,408.2774388,-9.5865004,0.0134083,9.5917876,0.6216419,-74.4038204,0.0304275,74.4038266,179.9765688,4.6461166,0.6214972,42.7033303,-77.1926405,9.8001148,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0286701,564634.6314893,0,11.6417874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012549,NaN,NaN,NaN,NaN,4.3276843,6.5323011,866.5446371,335.2574744,0.4635722,0.416422
43.2184775,403.4825359,-9.5931114,-0.013222,9.5934283,0.1610357,-76.7469402,0.0301991,76.7469461,179.9774547,4.7263626,0.160492,42.7033303,-77.1926692,9.8001285,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0285968,564934.9465912,0,11.5886858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012307,NaN,NaN,NaN,NaN,4.8043366,6.5611966,867.0175083,335.2749852,0.5,0.4165956
43.7184775,398.6868076,-9.589802,0.0066188,9.5904994,0.2440259,-79.0796294,0.0299715,79.0796351,179.9782847,4.6043945,0.2439361,42.7033303,-77.1926978,9.8001433,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0286198,564982.0599589,0,11.614168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012378,NaN,NaN,NaN,NaN,4.4887343,6.5923635,867.5275486,335.2938723,0.5,0.4167702
44.2184775,393.8933961,-9.583844,0.0119159,9.5862919,0.4518128,-81.4382836,0.0297449,81.4382891,179.979073,4.8302223,0.4516556,42.7033303,-77.1927266,9.800158,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.02863,564953.6184987,0,11.629269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012277,NaN,NaN,NaN,NaN,5.0468455,6.6235358,868.0376766,335.3127627,0.5,0.4169416
44.7184775,389.1023378,-9.580389,0.00691,9.5833958,0.5050858,-83.790265,0.0295176,83.7902702,179.9798159,4.5777031,0.5050385,42.7033303,-77.1927554,9.8001728,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0286179,565002.1005348,0,11.626298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012455,NaN,NaN,NaN,NaN,4.3376577,6.6546929,868.5475582,335.3316439,0.5,0.4171106
45.2184775,384.3110856,-9.5846196,-0.0084611,9.5846209,0.011766,-86.0801385,0.0292902,86.0801435,179.9805042,4.5817911,0.0081761,42.7033303,-77.1927834,9.8001875,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0285683,565293.3020781,0,11.5928283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012247,NaN,NaN,NaN,NaN,4.5867077,6.6858348,869.0571894,335.3505159,0.5,0.4172936
45.7184775,379.5198738,-9.5802277,0.0087838,9.5811439,0.2799116,-88.3360623,0.0290658,88.3360671,179.9811476,4.4419042,0.2797738,42.7033303,-77.192811,9.8002022,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0285908,565307.0423211,0,11.6179468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012254,NaN,NaN,NaN,NaN,4.3094068,6.7169779,869.5668413,335.3693886,0.5,0.4174613
46.2184775,374.7298179,-9.5799962,0.000463,9.5799962,0.0019289,-90.5567804,0.0288447,90.556785,179.9817498,4.440968,0.0018725,42.7033303,-77.1928382,9.800217,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0285646,565458.0112237,0,11.6034414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001214,NaN,NaN,NaN,NaN,4.4410775,6.7481208,870.0764889,335.3882612,0.5,0.4176266
46.7184775,369.9432099,-9.5664358,0.0271208,9.571647,0.6676827,-92.6938729,0.028627,92.6938774,179.9823051,4.1074022,0.6671316,42.7033303,-77.1928644,9.8002317,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0286278,565183.5432811,0,11.6617208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012139,NaN,NaN,NaN,NaN,3.7915976,6.7792562,870.5860136,335.4071292,0.5,0.4177935
47.2184775,365.1577883,-9.5752505,-0.0176293,9.5754581,0.1351898,-94.7308196,0.0284151,94.7308239,179.9828138,4.0403845,0.1340354,42.7033302,-77.1928893,9.8002464,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0285229,565626.7546351,0,11.583168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011874,NaN,NaN,NaN,NaN,3.9773256,6.8103691,871.0951715,335.4259837,0.5,0.4179639
47.7184775,360.3709742,-9.5720061,0.0064887,9.5725528,0.2169199,-96.723909,0.0282108,96.7239131,179.9832889,3.9319731,0.2168229,42.7033302,-77.1929137,9.8002611,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0285518,565673.0908064,0,11.6134901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011833,NaN,NaN,NaN,NaN,3.8296727,6.8414744,871.6042032,335.4448335,0.5,0.418136
48.2184775,355.586051,-9.5676866,0.0086391,9.5692199,0.3579508,-98.7346264,0.0280126,98.7346304,179.9837442,4.1108964,0.3578465,42.7033302,-77.1929383,9.8002759,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0285528,565693.9852037,0,11.621027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011752,NaN,NaN,NaN,NaN,4.2821929,6.8725887,872.113383,335.4636887,0.5,0.418303
48.7184775,350.8019839,-9.5685818,-0.0017904,9.5686634,0.0808715,-100.800181,0.0278165,100.8001849,179.9841888,4.1513222,0.0808517,42.7033302,-77.1929636,9.8002906,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0285202,565878.7405889,0,11.6013076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011878,NaN,NaN,NaN,NaN,4.1908483,6.9036907,872.6223616,335.4825365,0.5,0.4184646
49.2184775,346.0183474,-9.5659643,0.0052348,9.5661741,0.1353082,-102.8589413,0.0276187,102.858945,179.9846155,4.0837188,0.1352069,42.7033302,-77.1929888,9.8003053,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0285229,565948.9804347,0,11.6103198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011909,NaN,NaN,NaN,NaN,4.0203775,6.9347871,873.1312493,335.501381,0.5,0.4186357
49.7184775,341.2366147,-9.5609666,0.0099955,9.5624691,0.35479,-104.9451318,0.0274205,104.9451354,179.9850295,4.2610434,0.3546492,42.7033302,-77.1930143,9.80032,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0285296,565947.0426838,0,11.6225271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011856,NaN,NaN,NaN,NaN,4.4305496,6.9658807,873.6400911,335.5202237,0.5,0.4188086
50.2184775,336.458741,-9.550528,0.0208771,9.5558532,0.6718051,-107.1595885,0.0272208,107.159592,179.9854457,4.5967837,0.6714806,42.7033302,-77.1930414,9.8003347,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0285611,565772.4113962,0,11.6550049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011984,NaN,NaN,NaN,NaN,4.9157589,6.996962,874.1487304,335.539059,0.5,0.4189841
50.7184775,331.6811836,-9.5597016,-0.0183472,9.5598112,0.0998832,-109.4457074,0.027014,109.4457107,179.9858579,4.5476918,0.0981837,42.7033302,-77.1930694,9.8003494,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.028463,566223.492011,0,11.5818786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012236,NaN,NaN,NaN,NaN,4.5019179,7.0280182,874.6569592,335.557879,0.5,0.4191417
51.2184775,326.9019065,-9.557407,0.0045892,9.5574139,0.0267152,-111.7162636,0.0268001,111.7162668,179.9862551,4.5345328,0.0263181,42.7033302,-77.1930972,9.8003641,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0284875,566298.0768986,0,11.6085263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012205,NaN,NaN,NaN,NaN,4.5230297,7.0590723,875.1651543,335.5766978,0.5,0.4193031
51.7184775,322.1264926,-9.5442483,0.0263173,9.5493122,0.6563009,-114.0655016,0.0265837,114.0655047,179.9866468,4.8624193,0.655773,42.7033302,-77.1931259,9.8003788,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0285425,566034.3995787,0,11.6601934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012192,NaN,NaN,NaN,NaN,5.1733629,7.0901376,875.6735324,335.5955234,0.5,0.4195134
52.1005326,318.4803306,-9.5428496,0.003661,9.5506168,0.6527528,-115.8755747,0.0264154,115.8755777,179.9869387,4.6130357,0.6527425,42.7033302,-77.1931481,9.8003935,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0285009,566327.8608258,0,11.6330037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012446,NaN,NaN,NaN,NaN,4.2279364,7.1211778,876.1814996,335.6143337,0.3820551,0.4196965
52.6005326,313.708438,-9.5447207,-0.0037422,9.5478496,0.5175984,-118.1173944,0.0261921,118.1173974,179.9872949,4.3542432,0.5175849,42.7033302,-77.1931755,9.8004047,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0284723,566328.6788686,0,11.6147773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012242,NaN,NaN,NaN,NaN,4.1098312,7.1448779,876.5693467,335.628696,0.5,0.4199056
53.1005326,308.9356962,-9.5462467,-0.0030519,9.5476192,0.3392567,-120.3369214,0.0259725,120.3369242,179.9876338,4.5238647,0.3392429,42.7033302,-77.1932027,9.8004194,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0284539,566530.7482662,0,11.6065248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001204,NaN,NaN,NaN,NaN,4.6857503,7.1758952,877.0769393,335.6474925,0.5,0.4201065
53.6005326,304.1624246,-9.5468399,-0.0011864,9.5468522,0.0302977,-122.6026381,0.0257558,122.6026408,179.9879636,4.5390019,0.0302744,42.7033302,-77.1932304,9.8004341,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0284398,566700.89546,0,11.6017943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012174,NaN,NaN,NaN,NaN,4.5543557,7.206918,877.5846222,335.6662923,0.5,0.4203542
54.1005326,299.3898016,-9.5436521,0.0063755,9.5440769,0.1881604,-124.8956455,0.0255384,124.8956481,179.9882843,4.6330281,0.1880523,42.7033302,-77.1932584,9.8004488,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0284452,566751.6751374,0,11.6128619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012186,NaN,NaN,NaN,NaN,4.723074,7.2379442,878.0923615,335.6850942,0.5,0.4205618
54.4891333,295.6858854,-9.5191868,0.0629576,9.5403042,1.0991753,-126.6131862,0.0253684,126.6131887,179.9885201,4.206589,1.0973708,42.7033302,-77.1932795,9.8004634,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0286039,566742.9531616,0,11.7496272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012258,NaN,NaN,NaN,NaN,3.5721699,7.2689663,878.6000318,335.7038936,0.3886007,0.4207573
54.9891333,290.9232912,-9.53119,-0.0240063,9.5358201,0.6297549,-128.6378185,0.0251534,128.637821,179.9887966,3.8919405,0.6292971,42.7033302,-77.1933042,9.8004748,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0284132,566643.5225411,0,11.5986838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011904,NaN,NaN,NaN,NaN,3.5948178,7.2930417,878.9940223,335.7184833,0.5,0.4210078
55.4891333,286.1562823,-9.5368456,-0.0113114,9.5377037,0.2682239,-130.6172869,0.0249486,130.6172893,179.9890562,4.0259331,0.2679853,42.7033302,-77.1933285,9.8004895,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0283996,566970.0851273,0,11.5942687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011686,NaN,NaN,NaN,NaN,4.1538688,7.3239986,879.5006258,335.7372432,0.5,0.4211953
55.9891333,281.3892768,-9.5311766,0.0113381,9.533522,0.4460285,-132.685989,0.0247512,132.6859913,179.9893121,4.2488753,0.4458843,42.7033302,-77.1933538,9.8005042,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0284335,566936.1413398,0,11.6287551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011787,NaN,NaN,NaN,NaN,4.4603331,7.3549842,880.0076989,335.7560204,0.5,0.4213692
56.4891333,276.6275344,-9.5157931,0.0307669,9.5242098,0.8510552,-134.9167389,0.0245531,134.9167412,179.9895729,4.6741247,0.8504989,42.7033302,-77.1933811,9.8005188,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0284919,566596.6969967,0,11.6832854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011947,NaN,NaN,NaN,NaN,5.0744404,7.3859697,880.5147716,335.7747976,0.5,0.4215417
56.9891333,271.8689633,-9.5184911,-0.005396,9.524833,0.7349208,-137.3456639,0.0243468,137.3456661,179.9898434,5.0415752,0.734901,42.7033302,-77.1934108,9.8005335,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0284181,566847.7855558,0,11.6295374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012267,NaN,NaN,NaN,NaN,5.3890946,7.416921,881.0212845,335.7935541,0.5,0.4217087
57.4891333,267.1075162,-9.5272973,-0.0176125,9.528504,0.3189513,-139.9062596,0.0241264,139.9062617,179.9901195,5.2008075,0.3184647,42.7033302,-77.1934421,9.8005481,NaN,NaN,NaN,NaN,1184,82,NaN,NaN,NaN,NaN,NaN,0.0283598,567280.1158651,0,11.5885314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012575,NaN,NaN,NaN,NaN,5.3524411,7.4478517,881.5274601,335.8122982,0.5,0.4218627
