# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
6.2533913,569.5982662,46.7106623,-12.3163501,46.9679001,12.4611218,49.4650367,0.014552,49.4650389,0.0168557,4.9089378,1.8939578,42.6000001,-77.1993957,9.8014456,1.367543,-0.0000002,0.0331171,0.0000145,1204,82,0.1045397,0.0013458,78.1896726,57.442583,2.6348856,0.1430445,3255262.0605907,0,3.4610996,0.5383893,0.5413568,0.286297,0.1294323,0.12266,0.2401716,0.6269424,-0.0002946,0,0,0,0,0.0061526,0.0050651,7.874,48.6945887,77.0088441,0.0123198,7.0488597,9.5343433,916.5245113,337.076712,0.0222177,0.3171494
6.2765289,570.6757382,46.4253037,-12.3519612,46.6799748,12.4447508,49.5781436,0.014633,49.5781458,0.0169108,4.8694166,1.5168637,42.6000001,-77.1993943,9.8014424,0.9726465,-0.0000002,0.0424873,0.0000218,1204,82,0.1045397,0.0013458,78.4552865,57.442583,2.6686187,0.1421218,3233942.0261948,0,3.4067345,0.5383405,0.539866,0.2863046,0.1294101,0.1226258,0.1687366,0.4405119,-0.0003824,0,0,0,0,0.0102589,0.0050339,7.874,48.6945887,76.6913302,0.013058,6.946254,9.5273397,916.4041306,337.0724679,0.0231376,0.3176195
6.3099676,572.2212229,46.0111265,-12.417323,46.2637721,12.4550715,49.740233,0.0147493,49.7402352,0.0169897,4.8283383,0.9689666,42.6000001,-77.1993923,9.8014391,0.3532958,-0.0000002,0.0495823,0.0000506,1204,82,0.1045397,0.0013458,78.8859765,57.442583,2.7233164,0.1408181,3203819.6637415,0,3.3352932,0.5382718,0.5384781,0.2863151,0.1293788,0.1225779,0.0601037,0.1498445,-0.0000252,0,0,0,0,0.0142317,0.0049891,7.874,48.6945887,76.1279355,0.0145269,6.8293543,9.5172941,916.2314612,337.0663802,0.0334387,0.3181165
6.3599676,574.5062159,45.387872,-12.505293,45.6406786,12.5096854,49.9807386,0.0149227,49.9807408,0.0171068,4.7971466,0.3314743,42.6000001,-77.1993894,9.8014344,0.4359971,-0.0000004,-0.0477851,0.0000594,1204,82,0.1045397,0.0013458,78.82663,57.442583,2.7157794,0.1389741,3161198.5410537,0,3.2476704,0.5381754,0.5384885,0.2863299,0.1293347,0.1225108,0.0743654,0.2158329,0.000163,0,0,0,0,-0.0135725,0.0049222,7.874,48.6945887,75.2268593,0.01699,6.7843501,9.5024417,915.9761709,337.0573797,0.05,0.318709
6.4099676,576.7599428,44.7609174,-12.5446417,45.0167241,12.5446695,50.2204028,0.015097,50.220405,0.0172239,4.7922562,0.0263762,42.6000001,-77.1993864,9.8014273,0.9035702,-0.0000002,-0.0354722,-0.0000076,1204,82,0.1045397,0.0013458,78.5005426,57.442583,2.6743662,0.1372431,3121173.6696972,0,3.1717893,0.5380857,0.5394053,0.2863437,0.1292934,0.1224486,0.1563989,0.4255342,-0.0003964,0,0,0,0,-0.0076694,0.0048555,7.874,48.6945887,74.4637044,0.0188629,6.879117,9.4877925,915.7243727,337.0485023,0.05,0.3194755
6.4462098,578.3739455,44.307055,-12.4910617,44.5655386,12.4910818,50.3941036,0.0152245,50.3941059,0.0173096,4.7929224,0.0224152,42.6000001,-77.1993843,9.8014204,0.8680366,-0.0000003,-0.0249306,0.0000055,1204,82,0.1045397,0.0013458,78.5244838,57.442583,2.6774068,0.1361345,3095499.6239072,0,3.1192295,0.5380287,0.5392482,0.2863523,0.1292671,0.1224092,0.1500778,0.4052888,-0.0002697,0,0,0,0,-0.0038504,0.0048073,7.874,48.6945887,74.0710851,0.0199098,7.1292999,9.4773013,915.5440449,337.0421446,0.0362422,0.3200347
6.4856677,580.11248,43.8137655,-12.5122656,44.0755944,12.5144862,50.5832708,0.015365,50.5832731,0.017404,4.7970797,0.2357463,42.6000001,-77.199382,9.8014154,1.2029953,-0.0000003,-0.0120652,0.0000085,1204,82,0.1045397,0.0013458,78.2962661,57.442583,2.648423,0.1345738,3059518.2925123,0,3.0531813,0.537949,0.540259,0.2863645,0.1292302,0.1223543,0.2101645,0.5576007,-0.0004625,0,0,0,0,-0.0009229,0.004755,7.874,48.6945887,73.8068976,0.0206996,6.9301482,9.4660009,915.3498075,337.0352966,0.0394579,0.3205297
6.5149611,581.3905669,43.4471729,-12.5162616,43.7122116,12.5225353,50.7239177,0.0154706,50.7239201,0.0174749,4.8063099,0.3963405,42.6000001,-77.1993803,9.8014101,1.4125504,-0.0000002,-0.0000431,-0.0000021,1204,82,0.1045397,0.0013458,78.1558937,57.442583,2.6305957,0.1333613,3031593.8752825,0,3.0023021,0.5378875,0.5410446,0.2863738,0.1292016,0.1223121,0.2483697,0.6532519,-0.0004974,0,0,0,0,-0,0.0047163,7.874,48.6945887,73.7439387,0.0210778,6.7069442,9.4576933,915.2070122,337.0302622,0.0292934,0.3210173
6.5404872,582.4955261,43.1278321,-12.4991945,43.3960824,12.5083799,50.8467446,0.0155634,50.846747,0.0175373,4.8176824,0.4792748,42.6000001,-77.1993788,9.8014062,1.5217804,-0.0000003,0.0115477,-0.0000024,1204,82,0.1045397,0.0013458,78.0833016,57.442583,2.6213765,0.1322842,3006802.0706773,0,2.9559825,0.5378332,0.5414805,0.286382,0.1291763,0.1222749,0.2684692,0.7023929,-0.0000675,0,0,0,0,0.000875,0.0046826,7.874,48.6945887,73.7973301,0.0211205,6.4805955,9.4505111,915.08356,337.0259097,0.0255261,0.3214995
6.5646345,583.5333086,42.8270128,-12.3779553,43.0982357,12.3795914,50.9632108,0.0156519,50.9632132,0.0175968,4.8275148,0.2012611,42.6000001,-77.1993774,9.8014028,1.1646746,-0.0000002,0.0221931,0.0000019,1204,82,0.1045397,0.0013458,78.3208635,57.442583,2.6515469,0.1314899,2988461.4748005,0,2.9120286,0.5377934,0.5399614,0.286388,0.1291577,0.1222476,0.2032156,0.5354037,0.0000343,0,0,0,0,0.003271,0.0046509,7.874,48.6945887,73.945267,0.02098,6.5595171,9.4437655,914.967613,337.0218219,0.0241473,0.3219775
6.5967198,584.9010964,42.4335901,-12.1505413,42.7068715,12.1584182,51.1180956,0.0157705,51.118098,0.0176764,4.8236196,0.4375835,42.6000001,-77.1993755,9.8013996,0.2947094,-0.0000003,0.0287375,0.0000419,1204,82,0.1045397,0.0013458,78.9236892,57.442583,2.7281059,0.1306406,2968780.843608,0,2.8630463,0.5377509,0.5378947,0.2863944,0.1291378,0.1222187,0.0500325,0.1314033,0.000263,0,0,0,0,0.0055563,0.0046091,7.874,48.6945887,74.2468581,0.0204084,6.9174877,9.4348748,914.8147946,337.0164341,0.0320853,0.3224918
6.6448478,586.9293666,41.8547567,-11.9191064,42.1275116,11.9678433,51.3494661,0.0159497,51.3494685,0.0177967,4.786082,1.0789691,42.6000001,-77.1993726,9.8013954,0.6452511,-0.0000003,-0.0255605,0.0000443,1204,82,0.1045397,0.0013458,78.6759588,57.442583,2.6966441,0.1291533,2934432.5873296,0,2.7999378,0.537677,0.5383565,0.2864055,0.1291031,0.1221685,0.1107654,0.303016,-0.0002559,0,0,0,0,-0.0044977,0.0045468,7.874,48.6945887,74.7390698,0.0186884,7.1583183,9.4216908,914.588182,337.0084446,0.048128,0.3230214
6.6948478,589.0072803,41.2630082,-11.7691283,41.5322356,11.8569273,51.5872229,0.0161366,51.5872254,0.0179222,4.7213079,1.4402585,42.6000001,-77.1993697,9.8013891,1.1988069,-0.0000003,-0.011976,0.0000381,1204,82,0.1045397,0.0013458,78.2963736,57.442583,2.6484367,0.1274573,2895339.6576961,0,2.7339352,0.5375935,0.5398864,0.286418,0.1290637,0.1221119,0.209376,0.5559118,-0.000175,0,0,0,0,-0.0010139,0.0044826,7.874,48.6945887,75.0889622,0.0163395,7.209068,9.4081844,914.3560271,337.0002598,0.05,0.3235228
6.7273745,590.3432083,40.8805627,-11.7595075,41.1471244,11.8293775,51.7400404,0.0162579,51.740043,0.0180036,4.676049,1.2838048,42.6000001,-77.1993679,9.8013827,1.0284472,-0.0000002,-0.0014343,0.0000328,1204,82,0.1045397,0.0013458,78.4110524,57.442583,2.6630009,0.1261118,2864419.6961278,0,2.6728102,0.5375278,0.539227,0.2864278,0.1290325,0.1220675,0.1786691,0.4759028,0.0000529,0,0,0,0,-0.0000149,0.004441,7.874,48.6945887,75.1651819,0.0146966,6.9406349,9.3995011,914.2067741,336.9949977,0.0325267,0.3240198
6.7666959,591.941594,40.4180913,-11.7302666,40.682475,11.7899423,51.9230013,0.0164037,51.9230039,0.0181011,4.6305147,1.1847291,42.6000001,-77.1993656,9.8013786,0.9272309,-0.0000002,0.0071141,0.0000244,1204,82,0.1045397,0.0013458,78.479556,57.442583,2.6717009,0.1246501,2830800.9651858,0,2.608845,0.537457,0.5388437,0.2864383,0.1289988,0.1220199,0.1605725,0.428297,0.0001331,0,0,0,0,0.0003741,0.0043909,7.874,48.6945887,75.1181602,0.0131641,6.8082066,9.3891116,914.0281943,336.9887017,0.0393214,0.3244778
6.8117404,593.7503354,39.8917118,-11.6449648,40.1530506,11.7197383,52.1303248,0.0165691,52.1303275,0.0182109,4.5737074,1.3217643,42.6000001,-77.1993631,9.8013737,1.1532239,-0.0000002,0.0202106,0.0000229,1204,82,0.1045397,0.0013458,78.3255586,57.442583,2.6521432,0.1233161,2800036.7373201,0,2.5559327,0.5373927,0.5395178,0.2864478,0.1289681,0.1219769,0.2011144,0.5306818,-0.0003345,0,0,0,0,0.003085,0.0043338,7.874,48.6945887,74.8923205,0.0125006,7.0662397,9.3773547,913.8261097,336.9815769,0.0450445,0.3249526
6.8484595,595.2072861,39.4651586,-11.5930819,39.7236273,11.6722828,52.2973607,0.0167027,52.2973634,0.0182991,4.5241381,1.357438,42.6000001,-77.1993611,9.8013681,1.2236577,-0.0000002,0.0316795,0.0000292,1204,82,0.1045397,0.0013458,78.2777943,57.442583,2.6460771,0.1222586,2775648.5734862,0,2.5128092,0.5373421,0.5397275,0.2864552,0.1289438,0.1219431,0.2138598,0.5586481,-0.0002874,0,0,0,0,0.0077117,0.0042875,7.874,48.6945887,74.5476611,0.0126138,7.29913,9.3678846,913.6633325,336.9758381,0.0367191,0.3254108
6.8840713,596.6053596,39.0522713,-11.5991844,39.308311,11.6561833,52.4576516,0.0168312,52.4576543,0.0183835,4.4792206,1.1513171,42.6000001,-77.1993591,9.8013636,0.928748,-0.0000002,0.0413968,0.0000287,1204,82,0.1045397,0.0013458,78.4772504,57.442583,2.6714081,0.1210924,2748816.2860078,0,2.4598824,0.5372867,0.5386774,0.2864633,0.1289171,0.1219062,0.1608321,0.416618,0.0004978,0,0,0,0,0.0134235,0.0042427,7.874,48.6945887,74.0745597,0.0132574,7.3499358,9.3587972,913.507133,336.9703311,0.0356118,0.3259182
6.932931,598.4995809,38.4845175,-11.6466571,38.7389234,11.6710041,52.675282,0.0170063,52.6752848,0.018498,4.4323922,0.7534691,42.6000002,-77.1993564,9.8013593,0.2983524,-0.0000003,0.0485894,0.0000934,1204,82,0.1045397,0.0013458,78.9170448,57.442583,2.7272621,0.1194411,2710855.8505518,0,2.3868265,0.5372088,0.537356,0.2864747,0.1288795,0.1218546,0.0506457,0.119579,-0.0002139,0,0,0,0,0.019009,0.0041814,7.874,48.6945887,73.2689877,0.014798,7.3479926,9.3464847,913.2955009,336.9628698,0.0488597,0.3264484
6.982931,600.4092158,37.9002423,-11.7249987,38.1554989,11.729019,52.8961525,0.0171849,52.8961552,0.0186143,4.4061016,0.3070707,42.6000002,-77.1993537,9.8013535,0.4784062,-0.0000003,-0.047064,0.0000678,1204,82,0.1045397,0.0013458,78.7888007,57.442583,2.7109751,0.1176905,2670649.1057662,0,2.3174606,0.537127,0.5375026,0.2864867,0.1288397,0.1218006,0.0816741,0.2394009,-0.0002526,0,0,0,0,-0.0183696,0.0041188,7.874,48.6945887,72.3923189,0.0167854,7.2644314,9.3340722,913.0821474,336.9553477,0.05,0.3270201
7.032931,602.2895274,37.3113592,-11.8309109,37.5702226,11.8321135,53.1162759,0.0173641,53.1162787,0.0187304,4.4027372,0.1686943,42.6000002,-77.1993511,9.8013476,1.321195,-0.0000002,-0.0363615,0.0000261,1204,82,0.1045397,0.0013458,78.2103,57.442583,2.6375053,0.1158142,2627613.8705561,0,2.2532643,0.5370401,0.5398082,0.2864992,0.1287972,0.1217437,0.231577,0.6224428,0.0003538,0,0,0,0,-0.0113236,0.0040563,7.874,48.6945887,71.6293686,0.0190378,7.0288473,9.3218502,912.87207,336.9479412,0.05,0.3275435
7.0682089,603.5984152,36.8930384,-11.8473316,37.1560511,11.8514165,53.2717647,0.0174915,53.2717676,0.0188127,4.4131455,0.3111362,42.6000002,-77.1993492,9.8013419,1.5934874,-0.0000002,-0.023297,0.0000135,1204,82,0.1045397,0.0013458,78.0298445,57.442583,2.6145874,0.1145896,2599513.8819825,0,2.210236,0.5369839,0.5409648,0.2865073,0.1287696,0.121707,0.2816453,0.741161,-0.0003901,0,0,0,0,-0.0047484,0.0040122,7.874,48.6945887,71.2490762,0.0203272,6.9730749,9.3133424,912.7258322,336.9427855,0.0352779,0.3280979
7.0986862,604.7173214,36.5326425,-11.7972977,36.7992874,11.8000043,53.4064045,0.0176024,53.4064074,0.0188843,4.4219439,0.2527232,42.6000002,-77.1993475,9.8013378,1.5137226,-0.0000002,-0.0127911,0.0000175,1204,82,0.1045397,0.0013458,78.0819475,57.442583,2.6212045,0.1136468,2577857.2749347,0,2.1720283,0.5369409,0.5405449,0.2865135,0.1287484,0.121679,0.2668897,0.7013587,0.0001698,0,0,0,0,-0.0014553,0.0039742,7.874,48.6945887,71.0512284,0.0213035,7.0514568,9.3060694,912.6008207,336.9383781,0.0304774,0.3285705
7.1316052,605.9135456,36.1442426,-11.7968809,36.4149788,11.8024761,53.5521291,0.0177233,53.5521321,0.0189623,4.4322012,0.3633775,42.6000002,-77.1993457,9.8013344,1.7237151,-0.0000002,-0.0010415,0.0000123,1204,82,0.1045397,0.0013458,77.9441084,57.442583,2.6036989,0.1123605,2548396.4520292,0,2.126634,0.5368826,0.5415145,0.2865218,0.1287195,0.1216412,0.3058653,0.7965464,0.0001387,0,0,0,0,-0.0000099,0.0039334,7.874,48.6945887,70.9690548,0.0220552,6.8293172,9.298294,912.4671726,336.9336661,0.032919,0.3291227
7.1612044,606.9782233,35.7954506,-11.7521475,36.0701883,11.7571816,53.6834868,0.0178331,53.6834898,0.0190331,4.4434443,0.3440181,42.6000002,-77.1993441,9.8013307,1.6988329,-0.0000002,0.010313,0.0000138,1204,82,0.1045397,0.0013458,77.9599377,57.442583,2.6057093,0.1112627,2523248.5588879,0,2.0843242,0.5368331,0.5413366,0.2865289,0.128695,0.1216093,0.3012159,0.7843453,0.0001117,0,0,0,0,0.000987,0.0038967,7.874,48.6945887,71.0190441,0.0224319,6.6925711,9.2913735,912.3482208,336.9294724,0.0295993,0.3296925
7.1918987,608.0714163,35.4362519,-11.6503754,35.7147449,11.6515878,53.820011,0.017948,53.820014,0.0191071,4.4514104,0.1680814,42.6000002,-77.1993425,9.8013274,1.3768734,-0.0000002,0.0201914,0.0000118,1204,82,0.1045397,0.0013458,78.1713974,57.442583,2.6325647,0.1102403,2499808.9866807,0,2.0400579,0.5367873,0.5397853,0.2865354,0.1286721,0.1215799,0.241728,0.6325104,-0.00025,0,0,0,0,0.0038542,0.0038589,7.874,48.6945887,71.189781,0.0226213,6.677531,9.2842678,912.2260826,336.9251663,0.0306942,0.3301866
7.2307238,609.438477,34.9858261,-11.5602322,35.2683898,11.5604178,53.9929291,0.0180947,53.9929322,0.0192016,4.4554792,0.0655026,42.6000002,-77.1993403,9.8013241,1.1681978,-0.0000002,0.0299598,0.0000071,1204,82,0.1045397,0.0013458,78.3105635,57.442583,2.6502388,0.1087547,2465807.0254976,0,1.9818454,0.5367213,0.5388978,0.2865447,0.128639,0.1215376,0.2037681,0.5310417,0.0004451,0,0,0,0,0.0087193,0.0038113,7.874,48.6945887,71.5446706,0.0224661,6.4347188,9.2753818,912.0733468,336.9197814,0.0388251,0.3307076
7.2782652,611.0887388,34.4395172,-11.3999216,34.7262668,11.4022048,54.2047561,0.0182761,54.2047591,0.0193183,4.4534551,0.2281688,42.6000002,-77.1993378,9.8013199,0.5459912,-0.0000001,0.0390784,0.0000171,1204,82,0.1045397,0.0013458,78.7378263,57.442583,2.7045013,0.1070716,2427274.8990547,0,1.9143065,0.5366471,0.5371346,0.2865551,0.1286016,0.1214904,0.0933949,0.2375958,-0.0001278,0,0,0,0,0.0153052,0.0037535,7.874,48.6945887,72.1448849,0.0216877,6.2814887,9.2646551,911.8889696,336.913281,0.0475415,0.3311737
7.3282652,612.7965505,33.8748576,-11.1704645,34.1631922,11.20075,54.4269457,0.0184681,54.4269489,0.0194416,4.42919,0.823117,42.6000002,-77.199335,9.8013148,0.7639705,-0.0000001,-0.0387148,0.0000092,1204,82,0.1045397,0.0013458,78.5855443,57.442583,2.6851615,0.1056727,2395181.1203184,0,1.8655987,0.5365859,0.5375319,0.2865637,0.1285705,0.1214517,0.1315804,0.3688696,0.0004831,0,0,0,0,-0.0154227,0.0036932,7.874,48.6945887,72.8593447,0.0207989,6.5241359,9.2535542,911.6981612,336.9065538,0.05,0.3316441
7.3782652,614.4764217,33.3210806,-11.0378253,33.6070069,11.0964417,54.6471031,0.0186608,54.6471063,0.0195652,4.3745285,1.1390479,42.6000002,-77.1993324,9.8013095,1.4944871,-0.0000002,-0.0245391,0.0000099,1204,82,0.1045397,0.0013458,78.0915913,57.442583,2.6224293,0.10404,2357806.8913674,0,1.8164193,0.5365151,0.5400281,0.2865735,0.1285344,0.1214072,0.2633013,0.6966394,0.0002397,0,0,0,0,-0.0063924,0.0036332,7.874,48.6945887,73.4419845,0.0198174,6.5017836,9.2426349,911.5104761,336.8999368,0.05,0.3321656
7.4171382,615.76338,32.8929097,-10.975828,33.176643,11.0454147,54.816293,0.0188105,54.8162963,0.0196613,4.3296802,1.2378962,42.6000002,-77.1993303,9.8013044,1.7699903,-0.0000002,-0.0145337,0.0000054,1204,82,0.1045397,0.0013458,77.9110521,57.442583,2.5995008,0.102689,2326910.084449,0,1.7735275,0.536457,0.5413275,0.2865815,0.1285046,0.1213709,0.3144707,0.8193701,0.0001392,0,0,0,0,-0.0023018,0.0035868,7.874,48.6945887,73.7195835,0.0190944,6.3890217,9.23427,911.366695,336.8948676,0.0388729,0.3326925
7.4516807,616.8930521,32.5150303,-10.9057763,32.7960232,10.995476,54.9650772,0.0189433,54.9650805,0.0197465,4.2839173,1.4016189,42.6000002,-77.1993285,9.8013004,2.1584556,-0.0000002,-0.0019252,0.0000051,1204,82,0.1045397,0.0013458,77.6620976,57.442583,2.5678835,0.1016801,2303806.4583783,0,1.7457069,0.5364139,0.5435378,0.2865874,0.1284824,0.121344,0.388015,0.9968269,0.000331,0,0,0,0,-0.0000412,0.0035457,7.874,48.6945887,73.8209959,0.0186115,6.4947394,9.2269271,911.2404816,336.8904178,0.0345426,0.3331587
7.4806158,617.82932,32.2004093,-10.8436716,32.4784811,10.9550453,55.0884212,0.0190543,55.0884245,0.0198177,4.2409165,1.5581412,42.6000002,-77.199327,9.8012969,2.5164688,-0.0000002,0.0100978,0.000008,1204,82,0.1045397,0.0013458,77.4380897,57.442583,2.5394344,0.1009326,2286671.1527547,0,1.7274625,0.5363821,0.5459161,0.2865918,0.1284659,0.1213244,0.4572345,1.1596265,-0.0001236,0,0,0,0,0.0011502,0.0035114,7.874,48.6945887,73.7792146,0.0183274,6.6827595,9.2208414,911.135877,336.8867299,0.028935,0.3336228
7.5058583,618.6386888,31.9271602,-10.8231453,32.2023383,10.9321445,55.1949656,0.0191508,55.194969,0.0198797,4.2008372,1.5399059,42.6000002,-77.1993257,9.801294,2.5225032,-0.0000002,0.0216074,0.0000108,1204,82,0.1045397,0.0013458,77.4341367,57.442583,2.5389324,0.100166,2269131.760277,0,1.7011828,0.5363496,0.5459264,0.2865962,0.1284491,0.1213043,0.458408,1.1586552,0.0004521,0,0,0,0,0.0053476,0.0034815,7.874,48.6945887,73.6353266,0.0181622,6.7231962,9.2155805,911.0454502,336.8835418,0.0252425,0.3340937
7.5315221,619.4544902,31.6486128,-10.8852317,31.921657,10.9465388,55.3023099,0.0192488,55.3023133,0.0199426,4.166233,1.1569109,42.6000002,-77.1993243,9.8012916,1.7718363,-0.0000002,0.030805,0.0000165,1204,82,0.1045397,0.0013458,77.9087737,57.442583,2.5992114,0.0989954,2242444.1442739,0,1.6470406,0.5363004,0.5411793,0.2866029,0.1284235,0.121274,0.3147989,0.8072696,-0.0004512,0,0,0,0,0.0111278,0.0034511,7.874,48.6945887,73.3908102,0.0180805,6.3485438,9.2102778,910.9543052,336.8803284,0.0256638,0.3345566
