TRACKER,DATE,TIME,GS Lat,GS Lon,GS Alt asl,TRACKER Lat,TRACKER Lon,TRACKER Alt asl,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI Down,RSSI Up,Horizontal range (ft),Alt AGL (ft),Total range (ft),LoRa Max Range (kft),LoRa Success Rate,BATT,GS_batt_v,Down Sent,Down Rcvd,Found Sent,Up Sent,Up Rccvd,Found rocket ID,Found rocket lat,Found rocket lon,Found rocket altitude,Found rocket fix,Found rocket batt_v,Found RSSI,GS_ASL_offset
<T144RITpl>,2025-06-11,13:28:50.781,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.2,3,0,0,7,0x03,31,3,20,2,-95,-100,2504.31,-5.949,2504.318,140.828,0%,4.088,3.813,1997,1658,28,2139,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:28:51.800,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.3,3,0,0,45,0x03,31,3,18,4,-96,-100,2504.32,-5.910,2504.325,125.513,0%,4.088,3.815,1998,1659,28,2140,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:28:52.819,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.3,3,0,0,-116,0x03,31,4,19,2,-96,-100,2504.32,-5.828,2504.325,125.513,0%,4.088,3.814,1999,1660,28,2141,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:28:53.808,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.5,3,0,0,-143,0x03,31,4,20,1,-95,-99,2504.31,-5.654,2504.317,140.828,0%,4.088,3.813,2000,1661,28,2142,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:28:54.887,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.5,3,0,0,-165,0x03,31,5,19,1,-95,-99,2504.30,-5.615,2504.302,140.827,0%,4.088,3.814,2001,1662,28,2143,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:28:55.788,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.5,3,0,0,-16,0x03,31,5,19,1,-96,-99,2504.30,-5.670,2504.303,125.512,0%,4.087,3.813,2002,1663,28,2144,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:28:56.779,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.5,3,0,0,-50,0x03,31,5,19,1,-94,-98,2504.30,-5.684,2504.310,158.011,0%,4.087,3.814,2003,1664,28,2145,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:28:57.859,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.6,3,0,0,-52,0x03,31,5,19,1,-94,-99,2504.30,-5.608,2504.310,158.011,0%,4.087,3.813,2004,1665,28,2146,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:28:58.877,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.7,3,0,0,90,0x03,31,3,21,1,-96,-99,2504.30,-5.457,2504.302,125.512,0%,4.088,3.814,2005,1666,28,2147,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:28:59.809,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.7,3,0,0,-4,0x03,31,3,21,1,-95,-100,2504.30,-5.424,2504.302,140.827,0%,4.088,3.813,2006,1667,28,2148,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:00.945,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.0,3,0,0,-34,0x03,31,3,21,1,-95,-99,2504.30,-5.205,2504.302,140.827,0%,4.088,3.815,2007,1668,28,2149,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:01.817,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.1,3,0,0,21,0x03,31,3,21,1,-95,-99,2504.30,-5.109,2504.309,140.827,0%,4.088,3.815,2008,1669,28,2150,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:02.777,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.1,3,0,0,105,0x03,31,3,21,1,-95,-99,2504.30,-5.047,2504.301,140.827,0%,4.087,3.813,2009,1670,28,2151,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:03.799,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.2,3,0,0,-136,0x03,31,3,21,1,-95,-99,2504.29,-4.988,2504.294,140.827,0%,4.087,3.815,2010,1671,28,2152,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:04.788,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.3,3,0,0,-75,0x03,31,3,21,1,-95,-99,2504.29,-4.896,2504.294,140.827,0%,4.087,3.813,2011,1672,28,2153,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:05.780,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.4,3,0,0,-90,0x03,31,3,21,1,-95,-99,2504.27,-4.771,2504.279,140.826,0%,4.087,3.814,2012,1673,28,2154,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:06.828,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.5,3,0,0,-139,0x03,31,4,20,1,-95,-99,2504.27,-4.614,2504.271,140.825,0%,4.087,3.815,2013,1674,28,2155,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:07.820,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.7,3,0,0,31,0x03,31,4,20,1,-96,-99,2504.27,-4.453,2504.278,125.511,0%,4.087,3.813,2014,1675,28,2156,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:08.812,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.8,3,0,0,-147,0x03,31,4,20,1,-95,-99,2504.27,-4.371,2504.271,140.825,0%,4.087,3.814,2015,1676,28,2157,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:09.798,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.9,3,0,0,23,0x03,31,4,20,1,-96,-99,2504.26,-4.270,2504.263,125.510,0%,4.087,3.813,2016,1677,28,2158,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:10.817,31.03761,-103.53694,2953.2,31.04428,-103.53506,2949.0,3,0,0,123,0x03,31,4,20,1,-95,-99,2504.25,-4.155,2504.256,140.824,0%,4.087,3.813,2017,1678,28,2159,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:11.838,31.03761,-103.53694,2953.2,31.04428,-103.53506,2949.0,3,0,0,-158,0x03,31,4,20,1,-95,-99,2504.26,-4.210,2504.263,140.825,0%,4.087,3.813,2018,1679,28,2160,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:12.799,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.9,3,0,0,-31,0x03,31,4,20,1,-95,-99,2504.26,-4.306,2504.263,140.825,0%,4.088,3.813,2019,1680,28,2161,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:13.817,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.8,3,0,0,14,0x03,31,4,20,1,-95,-99,2504.26,-4.365,2504.263,140.825,0%,4.088,3.813,2020,1681,28,2162,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:14.808,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.8,3,0,0,80,0x03,31,4,20,1,-94,-99,2504.27,-4.319,2504.271,158.009,0%,4.088,3.812,2021,1682,28,2163,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:15.799,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.9,3,0,0,-13,0x03,31,3,20,2,-96,-99,2504.27,-4.306,2504.278,125.511,0%,4.087,3.813,2022,1683,28,2164,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:16.789,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.9,3,0,0,-99,0x03,31,4,20,1,-95,-99,2504.28,-4.279,2504.285,140.826,0%,4.087,3.812,2023,1684,28,2165,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:17.839,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.9,3,0,0,-138,0x03,31,3,21,1,-95,-99,2504.27,-4.256,2504.278,140.826,0%,4.087,3.814,2024,1685,28,2166,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:18.829,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.9,3,0,0,-153,0x03,31,3,21,1,-93,-99,2504.27,-4.309,2504.278,177.289,0%,4.087,3.812,2025,1686,28,2167,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:19.790,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.7,3,0,0,-174,0x03,31,3,21,1,-94,-99,2504.29,-4.443,2504.293,158.010,0%,4.089,3.813,2026,1687,28,2168,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:20.838,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.6,3,0,0,-122,0x03,31,3,21,1,-94,-99,2504.31,-4.542,2504.315,158.011,0%,4.089,3.813,2027,1688,28,2169,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:21.856,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.5,3,0,0,-46,0x03,31,3,21,1,-95,-99,2504.33,-4.647,2504.330,140.829,0%,4.089,3.813,2028,1689,28,2170,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:22.818,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.4,3,0,0,-12,0x03,31,3,21,1,-95,-99,2504.34,-4.791,2504.345,140.829,0%,4.089,3.812,2029,1690,28,2171,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:23.778,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.3,3,0,0,-8,0x03,31,3,21,1,-94,-99,2504.35,-4.860,2504.352,158.014,0%,4.087,3.814,2030,1691,28,2172,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:24.860,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.3,3,0,0,-104,0x03,31,3,21,1,-95,-99,2504.33,-4.876,2504.338,140.829,0%,4.087,3.813,2031,1692,28,2173,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:25.848,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.3,3,0,0,-131,0x03,31,3,21,1,-95,-99,2504.32,-4.899,2504.323,140.828,0%,4.087,3.811,2032,1693,28,2174,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:26.869,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.2,3,0,0,66,0x03,31,3,21,1,-94,-99,2504.30,-4.958,2504.308,158.011,0%,4.087,3.812,2033,1694,28,2175,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:28.067,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.2,3,0,0,-158,0x03,31,3,21,1,-96,-99,2504.30,-4.978,2504.301,125.512,0%,4.074,3.812,2034,1695,28,2176,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:28.877,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.0,3,0,0,-9,0x03,31,4,21,1,-95,-99,2504.28,-5.172,2504.287,140.826,0%,4.074,3.800,2035,1696,28,2177,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:29.838,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.9,3,0,0,101,0x03,31,3,21,1,-95,-99,2504.27,-5.228,2504.272,140.825,0%,4.074,3.814,2036,1697,28,2178,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:30.829,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.9,3,0,0,-66,0x03,31,3,21,1,-95,-99,2504.25,-5.293,2504.258,140.824,0%,4.088,3.812,2037,1698,28,2179,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:31.818,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.7,3,0,0,6,0x03,31,3,21,1,-95,-99,2504.24,-5.438,2504.251,140.824,0%,4.088,3.800,2038,1699,28,2180,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:32.897,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.5,3,0,0,108,0x03,31,3,21,1,-95,-99,2504.24,-5.628,2504.244,140.824,0%,4.088,3.813,2039,1700,28,2181,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:33.800,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.4,3,0,0,7,0x03,31,3,21,1,-95,-98,2504.22,-5.733,2504.229,140.823,0%,4.088,3.813,2040,1701,28,2182,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:34.849,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.5,3,0,0,-67,0x03,31,4,20,1,-96,-98,2504.22,-5.707,2504.229,125.508,0%,4.088,3.814,2041,1702,28,2183,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:35.868,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.3,3,0,0,129,0x03,31,4,20,1,-95,-99,2504.22,-5.841,2504.222,140.822,0%,4.088,3.812,2042,1703,28,2184,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:36.858,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.3,3,0,0,-155,0x03,31,4,20,1,-95,-99,2504.21,-5.821,2504.215,140.822,0%,4.088,3.813,2043,1704,28,2185,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:37.788,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.3,3,0,0,153,0x03,31,4,20,1,-95,-99,2504.22,-5.880,2504.222,140.822,0%,4.087,3.812,2044,1705,28,2186,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:38.838,31.03761,-103.53694,2953.2,31.04430,-103.53506,2947.3,3,0,0,-157,0x03,31,4,20,1,-95,-99,2513.31,-5.861,2513.314,141.334,0%,4.087,3.814,2045,1706,28,2187,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:39.828,31.03761,-103.53694,2953.2,31.04430,-103.53506,2947.2,3,0,0,94,0x03,31,4,20,1,-94,-98,2513.31,-5.926,2513.314,158.579,0%,4.087,3.812,2046,1707,28,2188,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:40.789,31.03761,-103.53694,2953.2,31.04430,-103.53506,2947.2,3,0,0,75,0x03,31,4,19,1,-94,-99,2513.29,-5.969,2513.299,158.578,0%,4.087,3.813,2047,1708,28,2189,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:41.808,31.03761,-103.53694,2953.2,31.04430,-103.53506,2947.2,3,0,0,-37,0x03,31,4,19,1,-95,-98,2513.28,-5.953,2513.292,141.332,0%,4.087,3.812,2048,1709,28,2190,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:42.888,31.03761,-103.53694,2953.2,31.04430,-103.53506,2947.3,3,0,0,-43,0x03,31,4,19,1,-95,-99,2513.27,-5.887,2513.277,141.332,0%,4.087,3.814,2049,1710,28,2191,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:43.788,31.03761,-103.53694,2953.2,31.04430,-103.53506,2947.3,3,0,0,-35,0x03,31,4,19,1,-93,-99,2513.26,-5.864,2513.263,177.925,0%,4.087,3.813,2050,1711,28,2192,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:44.839,31.03761,-103.53694,2953.2,31.04430,-103.53506,2947.3,3,0,0,-19,0x03,31,3,21,1,-95,-99,2513.24,-5.884,2513.248,141.330,0%,4.087,3.812,2051,1712,28,2193,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:45.829,31.03761,-103.53694,2953.2,31.04430,-103.53506,2947.2,3,0,0,-56,0x03,31,3,21,1,-96,-99,2513.23,-5.962,2513.234,125.960,0%,4.087,3.814,2052,1713,28,2194,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:46.790,31.03761,-103.53694,2953.2,31.04430,-103.53506,2947.2,3,0,0,11,0x03,31,3,22,0,-94,-99,2513.22,-5.956,2513.227,158.573,0%,4.087,3.813,2053,1714,28,2195,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:47.810,31.03761,-103.53694,2953.2,31.04430,-103.53506,2947.2,3,0,0,147,0x03,31,3,21,2,-95,-99,2513.23,-5.949,2513.241,141.330,0%,4.087,3.814,2054,1715,28,2196,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:48.829,31.03761,-103.53694,2953.2,31.04430,-103.53506,2947.2,3,0,0,-148,0x03,31,3,21,2,-94,-99,2513.23,-5.949,2513.234,158.574,0%,4.087,3.812,2055,1716,28,2197,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:49.787,31.03761,-103.53694,2953.2,31.04430,-103.53506,2947.3,3,0,0,100,0x03,31,3,21,2,-95,-99,2513.23,-5.884,2513.233,141.329,0%,4.087,3.814,2056,1717,28,2198,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:50.778,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.4,3,0,0,45,0x03,31,3,21,2,-94,-99,2504.12,-5.779,2504.127,157.999,0%,4.087,3.812,2057,1718,28,2199,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:51.799,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.5,3,0,0,177,0x03,31,3,21,2,-95,-99,2504.11,-5.611,2504.120,140.817,0%,4.087,3.812,2058,1719,28,2200,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:52.816,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.7,3,0,0,22,0x03,31,3,21,2,-94,-99,2504.11,-5.431,2504.112,157.998,0%,4.087,3.799,2059,1720,28,2201,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:53.869,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.8,3,0,0,-114,0x03,31,3,21,2,-95,-98,2504.11,-5.385,2504.112,140.816,0%,4.087,3.814,2060,1721,28,2202,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:54.859,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.8,3,0,0,-82,0x03,31,3,21,2,-95,-99,2504.09,-5.385,2504.097,140.815,0%,4.087,3.812,2061,1722,28,2203,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:55.818,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.8,3,0,0,38,0x03,31,3,21,2,-94,-99,2504.09,-5.369,2504.097,157.997,0%,4.087,3.812,2062,1723,28,2204,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:56.837,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.8,3,0,0,17,0x03,31,3,20,3,-94,-99,2504.09,-5.346,2504.097,157.997,0%,4.075,3.812,2063,1724,28,2205,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:57.827,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.9,3,0,0,-177,0x03,31,3,20,3,-89,-99,2504.09,-5.260,2504.097,280.964,0%,4.075,3.800,2064,1725,28,2206,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:58.909,31.03761,-103.53694,2953.2,31.04428,-103.53506,2948.0,3,0,0,0,0x03,31,3,20,3,-94,-99,2504.08,-5.155,2504.089,157.997,0%,4.075,3.812,2065,1726,28,2207,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:29:59.808,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.9,3,0,0,119,0x03,31,3,20,3,-95,-99,2504.08,-5.247,2504.082,140.815,0%,4.087,3.813,2066,1727,28,2208,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:30:00.947,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.9,3,0,0,-28,0x03,31,3,19,4,-94,-99,2504.07,-5.287,2504.075,157.996,0%,4.087,3.812,2067,1728,28,2209,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:30:01.790,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.9,3,0,0,-162,0x03,31,4,18,3,-95,-99,2504.07,-5.267,2504.075,140.814,0%,4.087,3.811,2068,1729,28,2210,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:30:02.809,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.9,3,0,0,-163,0x03,31,3,19,3,-94,-99,2504.06,-5.270,2504.068,157.996,0%,4.087,3.813,2069,1730,28,2211,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:30:03.948,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.8,3,0,0,111,0x03,31,3,19,3,-95,-99,2504.06,-5.319,2504.068,140.814,0%,4.087,3.813,2070,1731,28,2212,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:30:04.849,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.9,3,0,0,-4,0x03,31,3,20,3,-95,-99,2504.05,-5.270,2504.060,140.813,0%,4.087,3.812,2071,1732,28,2213,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:30:05.986,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.9,3,0,0,154,0x03,31,3,20,3,-94,-99,2504.05,-5.264,2504.060,157.995,0%,4.087,3.811,2072,1733,28,2214,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:30:06.831,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.8,3,0,0,73,0x03,31,3,20,3,-95,-98,2504.06,-5.369,2504.068,140.814,0%,4.087,3.813,2073,1734,28,2215,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:30:07.879,31.03761,-103.53694,2953.2,31.04428,-103.53506,2947.7,3,0,0,81,0x03,31,3,20,3,-95,-99,2504.06,-5.460,2504.068,140.814,0%,4.087,3.814,2074,1735,28,2216,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:30:08.808,31.03761,-103.53694,2953.2,31.04428,-103.53507,2947.7,3,0,0,167,0x03,31,3,20,3,-94,-99,2504.05,-5.418,2504.053,157.995,0%,4.087,3.813,2075,1736,28,2217,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:30:09.859,31.03761,-103.53694,2953.2,31.04428,-103.53507,2947.8,3,0,0,92,0x03,31,3,20,3,-95,-98,2504.04,-5.355,2504.046,140.813,0%,4.087,3.812,2076,1737,22972,2218,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:30:10.789,31.03761,-103.53694,2953.2,31.04428,-103.53507,2947.8,3,0,0,152,0x03,31,3,20,3,-95,-99,2504.05,-5.326,2504.053,140.813,0%,4.087,3.812,2077,1738,22972,2219,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:30:11.838,31.03761,-103.53694,2953.2,31.04428,-103.53507,2947.9,3,0,0,-145,0x03,31,3,20,3,-95,-97,2504.05,-5.211,2504.053,140.813,0%,4.087,3.811,2078,1739,22972,2220,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:30:12.802,31.03761,-103.53694,2953.2,31.04428,-103.53507,2948.0,3,0,0,-131,0x03,31,3,20,3,-95,-99,2504.03,-5.123,2504.038,140.812,0%,4.087,3.811,2079,1740,22972,2221,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
<T144RITpl>,2025-06-11,13:30:13.818,31.03761,-103.53694,2953.2,31.04428,-103.53507,2948.3,3,0,0,-168,0x03,31,3,20,2,-93,-98,2504.03,-4.880,2504.037,177.272,0%,4.087,3.813,2080,1741,22972,2222,14,140-Tracker,31.03520,-103.51932,2927.3,3,4.126,-106,0.0
